source,tissue,dataset,type,cell_type,method,score
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of artery,ScType,0
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of artery,SingleR,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of lymphatic vessel,Claude-3.7,1
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of lymphatic vessel,Claude-4.1,1
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of lymphatic vessel,DeepSeek-R1,1
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of lymphatic vessel,Doubao-1.6,1
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of lymphatic vessel,Gemini-2.0,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of lymphatic vessel,Gemini-2.5,1
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of lymphatic vessel,GPT-4o,1
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of lymphatic vessel,GPT-5,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of lymphatic vessel,Grok-3,1
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of lymphatic vessel,Grok-4,1
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of lymphatic vessel,Kimi-k2,1
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of lymphatic vessel,CellMarker2.0,0
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of lymphatic vessel,ScType,0
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of lymphatic vessel,SingleR,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of vascular tree,Claude-3.7,1
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of vascular tree,Claude-4.1,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of vascular tree,DeepSeek-R1,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of vascular tree,Doubao-1.6,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of vascular tree,Gemini-2.0,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of vascular tree,Gemini-2.5,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of vascular tree,GPT-4o,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of vascular tree,GPT-5,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of vascular tree,Grok-3,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of vascular tree,Grok-4,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of vascular tree,Kimi-k2,1
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of vascular tree,CellMarker2.0,0
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of vascular tree,ScType,0
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of vascular tree,SingleR,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of venule,Claude-3.7,1
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of venule,Claude-4.1,1
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of venule,DeepSeek-R1,1
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of venule,Doubao-1.6,1
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of venule,Gemini-2.0,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of venule,Gemini-2.5,1
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of venule,GPT-4o,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of venule,GPT-5,1
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of venule,Grok-3,0
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of venule,Grok-4,1
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of venule,Kimi-k2,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of venule,CellMarker2.0,0
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of venule,ScType,0
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,endothelial cell of venule,SingleR,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,retinal blood vessel endothelial cell,Claude-3.7,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,retinal blood vessel endothelial cell,Claude-4.1,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,retinal blood vessel endothelial cell,DeepSeek-R1,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,retinal blood vessel endothelial cell,Doubao-1.6,0
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,retinal blood vessel endothelial cell,Gemini-2.0,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,retinal blood vessel endothelial cell,Gemini-2.5,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,retinal blood vessel endothelial cell,GPT-4o,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,retinal blood vessel endothelial cell,GPT-5,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,retinal blood vessel endothelial cell,Grok-3,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,retinal blood vessel endothelial cell,Grok-4,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,retinal blood vessel endothelial cell,Kimi-k2,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,retinal blood vessel endothelial cell,CellMarker2.0,0
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,retinal blood vessel endothelial cell,ScType,0
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,retinal blood vessel endothelial cell,SingleR,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,vein endothelial cell,Claude-3.7,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,vein endothelial cell,Claude-4.1,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,vein endothelial cell,DeepSeek-R1,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,vein endothelial cell,Doubao-1.6,1
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,vein endothelial cell,Gemini-2.0,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,vein endothelial cell,Gemini-2.5,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,vein endothelial cell,GPT-4o,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,vein endothelial cell,GPT-5,1
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,vein endothelial cell,Grok-3,1
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,vein endothelial cell,Grok-4,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,vein endothelial cell,Kimi-k2,0.5
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,vein endothelial cell,CellMarker2.0,0
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,vein endothelial cell,ScType,0
Tabula Sapiens,Endothelium,Tabula_Sapiens_Endothelium,Subtype,vein endothelial cell,SingleR,0.5
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,male germ cell,Claude-3.7,0.5
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,male germ cell,Claude-4.1,0.5
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,male germ cell,DeepSeek-R1,0.5
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,male germ cell,Doubao-1.6,0.5
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,male germ cell,Gemini-2.0,0
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,male germ cell,Gemini-2.5,1
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,male germ cell,GPT-4o,0.5
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,male germ cell,GPT-5,0.5
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,male germ cell,Grok-3,0.5
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,male germ cell,Grok-4,0.5
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,male germ cell,Kimi-k2,0.5
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,male germ cell,CellMarker2.0,0
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,male germ cell,ScType,0
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,male germ cell,SingleR,0
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,oocyte,Claude-3.7,0
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,oocyte,Claude-4.1,1
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,oocyte,DeepSeek-R1,0
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,oocyte,Doubao-1.6,1
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,oocyte,Gemini-2.0,1
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,oocyte,Gemini-2.5,0.5
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,oocyte,GPT-4o,0.5
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,oocyte,GPT-5,1
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,oocyte,Grok-3,0.5
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,oocyte,Grok-4,1
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,oocyte,Kimi-k2,1
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,oocyte,CellMarker2.0,0
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,oocyte,ScType,0
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,oocyte,SingleR,0.5
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatid,Claude-3.7,1
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatid,Claude-4.1,1
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatid,DeepSeek-R1,1
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatid,Doubao-1.6,1
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatid,Gemini-2.0,1
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatid,Gemini-2.5,1
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatid,GPT-4o,1
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatid,GPT-5,1
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatid,Grok-3,1
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatid,Grok-4,1
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatid,Kimi-k2,1
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatid,CellMarker2.0,0
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatid,ScType,0
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatid,SingleR,0
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatocyte,Claude-3.7,0.5
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatocyte,Claude-4.1,1
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatocyte,DeepSeek-R1,1
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatocyte,Doubao-1.6,0.5
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatocyte,Gemini-2.0,0.5
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatocyte,Gemini-2.5,0.5
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatocyte,GPT-4o,0.5
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatocyte,GPT-5,0
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatocyte,Grok-3,0.5
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatocyte,Grok-4,1
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatocyte,Kimi-k2,1
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatocyte,CellMarker2.0,0
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatocyte,ScType,0
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatocyte,SingleR,0.5
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatogonium,Claude-3.7,0.5
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatogonium,Claude-4.1,1
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatogonium,DeepSeek-R1,1
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatogonium,Doubao-1.6,1
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatogonium,Gemini-2.0,1
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatogonium,Gemini-2.5,1
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatogonium,GPT-4o,0.5
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatogonium,GPT-5,1
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatogonium,Grok-3,0.5
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatogonium,Grok-4,1
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatogonium,Kimi-k2,1
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatogonium,CellMarker2.0,0
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatogonium,ScType,0
Tabula Sapiens,Germline,Tabula_Sapiens_Germline,Subtype,spermatogonium,SingleR,0
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,B cell,Claude-3.7,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,B cell,Claude-4.1,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,B cell,DeepSeek-R1,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,B cell,Doubao-1.6,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,B cell,Gemini-2.0,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,B cell,Gemini-2.5,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,B cell,GPT-4o,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,B cell,GPT-5,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,B cell,Grok-3,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,B cell,Grok-4,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,B cell,Kimi-k2,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,B cell,CellMarker2.0,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,B cell,ScType,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,B cell,SingleR,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD4-positive, alpha-beta T cell",Claude-3.7,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD4-positive, alpha-beta T cell",Claude-4.1,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD4-positive, alpha-beta T cell",DeepSeek-R1,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD4-positive, alpha-beta T cell",Doubao-1.6,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD4-positive, alpha-beta T cell",Gemini-2.0,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD4-positive, alpha-beta T cell",Gemini-2.5,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD4-positive, alpha-beta T cell",GPT-4o,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD4-positive, alpha-beta T cell",GPT-5,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD4-positive, alpha-beta T cell",Grok-3,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD4-positive, alpha-beta T cell",Grok-4,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD4-positive, alpha-beta T cell",Kimi-k2,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD4-positive, alpha-beta T cell",CellMarker2.0,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD4-positive, alpha-beta T cell",ScType,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD4-positive, alpha-beta T cell",SingleR,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD4-positive, alpha-beta thymocyte",Claude-3.7,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD4-positive, alpha-beta thymocyte",Claude-4.1,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD4-positive, alpha-beta thymocyte",DeepSeek-R1,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD4-positive, alpha-beta thymocyte",Doubao-1.6,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD4-positive, alpha-beta thymocyte",Gemini-2.0,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD4-positive, alpha-beta thymocyte",Gemini-2.5,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD4-positive, alpha-beta thymocyte",GPT-4o,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD4-positive, alpha-beta thymocyte",GPT-5,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD4-positive, alpha-beta thymocyte",Grok-3,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD4-positive, alpha-beta thymocyte",Grok-4,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD4-positive, alpha-beta thymocyte",Kimi-k2,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD4-positive, alpha-beta thymocyte",CellMarker2.0,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD4-positive, alpha-beta thymocyte",ScType,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD4-positive, alpha-beta thymocyte",SingleR,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD8-positive, alpha-beta T cell",Claude-3.7,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD8-positive, alpha-beta T cell",Claude-4.1,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD8-positive, alpha-beta T cell",DeepSeek-R1,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD8-positive, alpha-beta T cell",Doubao-1.6,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD8-positive, alpha-beta T cell",Gemini-2.0,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD8-positive, alpha-beta T cell",Gemini-2.5,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD8-positive, alpha-beta T cell",GPT-4o,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD8-positive, alpha-beta T cell",GPT-5,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD8-positive, alpha-beta T cell",Grok-3,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD8-positive, alpha-beta T cell",Grok-4,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD8-positive, alpha-beta T cell",Kimi-k2,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD8-positive, alpha-beta T cell",CellMarker2.0,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD8-positive, alpha-beta T cell",ScType,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD8-positive, alpha-beta T cell",SingleR,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD8-positive, alpha-beta thymocyte",Claude-3.7,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD8-positive, alpha-beta thymocyte",Claude-4.1,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD8-positive, alpha-beta thymocyte",DeepSeek-R1,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD8-positive, alpha-beta thymocyte",Doubao-1.6,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD8-positive, alpha-beta thymocyte",Gemini-2.0,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD8-positive, alpha-beta thymocyte",Gemini-2.5,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD8-positive, alpha-beta thymocyte",GPT-4o,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD8-positive, alpha-beta thymocyte",GPT-5,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD8-positive, alpha-beta thymocyte",Grok-3,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD8-positive, alpha-beta thymocyte",Grok-4,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD8-positive, alpha-beta thymocyte",Kimi-k2,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD8-positive, alpha-beta thymocyte",CellMarker2.0,0
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD8-positive, alpha-beta thymocyte",ScType,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,"CD8-positive, alpha-beta thymocyte",SingleR,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,T cell,Claude-3.7,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,T cell,Claude-4.1,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,T cell,DeepSeek-R1,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,T cell,Doubao-1.6,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,T cell,Gemini-2.0,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,T cell,Gemini-2.5,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,T cell,GPT-4o,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,T cell,GPT-5,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,T cell,Grok-3,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,T cell,Grok-4,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,T cell,Kimi-k2,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,T cell,CellMarker2.0,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,T cell,ScType,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,T cell,SingleR,1
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,T follicular helper cell,Claude-3.7,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,T follicular helper cell,Claude-4.1,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,T follicular helper cell,DeepSeek-R1,0
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,T follicular helper cell,Doubao-1.6,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,T follicular helper cell,Gemini-2.0,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,T follicular helper cell,Gemini-2.5,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,T follicular helper cell,GPT-4o,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,T follicular helper cell,GPT-5,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,T follicular helper cell,Grok-3,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,T follicular helper cell,Grok-4,0.5
Tabula Sapiens,Lymphoid,Tabula_Sapiens_Lymphoid,Subtype,T follicular helper cell,Kimi-k2,0.5
